,WRank,LRank,Surface,WPts,LPts,A,B,C,D,E,ACourt,BCourt,CCourt,DCourt,ECourt,AOpponentRank,BOpponentRank,COpponentRank,DOpponentRank,EOpponentRank,APlayerRank,BPlayerRank,CPlayerRank,DPlayerRank,EPlayerRank
0,94,19.0,1,596,1985.0,1,1,0,0,1,1,1,1,1,1,21.0,21.0,21.0,20.0,19.0,98.0,118.0,107.0,51.0,106.0
0,22,225.0,1,1850,237.0,1,0,0,1,0,1,1,1,1,1,21.0,21.0,20.0,19.0,19.0,118.0,107.0,51.0,106.0,94.0
0,73,22.0,1,728,1850.0,0,0,1,0,1,1,1,1,1,1,21.0,20.0,19.0,19.0,22.0,107.0,51.0,106.0,94.0,225.0
0,49,22.0,2,1026,1745.0,0,1,0,1,0,1,1,1,1,1,20.0,19.0,19.0,22.0,22.0,51.0,106.0,94.0,225.0,73.0
0,23,727.0,1,1745,27.0,1,0,1,0,0,1,1,1,1,2,19.0,19.0,22.0,22.0,22.0,106.0,94.0,225.0,73.0,49.0
0,160,23.0,1,349,1745.0,0,1,0,0,1,1,1,1,2,1,19.0,22.0,22.0,22.0,23.0,94.0,225.0,73.0,49.0,727.0
0,24,51.0,1,1745,977.0,1,0,0,1,0,1,1,2,1,1,22.0,22.0,22.0,23.0,23.0,225.0,73.0,49.0,727.0,160.0
0,40,24.0,1,1230,1745.0,0,0,1,0,1,1,2,1,1,1,22.0,22.0,23.0,23.0,24.0,73.0,49.0,727.0,160.0,51.0
0,40,125.0,1,1190,442.0,0,1,0,1,0,2,1,1,1,1,22.0,23.0,23.0,24.0,24.0,49.0,727.0,160.0,51.0,40.0
0,63,40.0,1,822,1190.0,1,0,1,0,1,1,1,1,1,1,23.0,23.0,24.0,24.0,40.0,727.0,160.0,51.0,40.0,125.0
0,79,41.0,1,710,1145.0,0,1,0,1,0,1,1,1,1,1,23.0,24.0,24.0,40.0,40.0,160.0,51.0,40.0,125.0,63.0
0,42,52.0,1,1145,979.0,1,0,1,0,0,1,1,1,1,1,24.0,24.0,40.0,40.0,41.0,51.0,40.0,125.0,63.0,79.0
0,47,42.0,1,1060,1145.0,0,1,0,0,1,1,1,1,1,1,24.0,40.0,40.0,41.0,42.0,40.0,125.0,63.0,79.0,52.0
0,41,70.0,1,1180,800.0,1,0,0,1,0,1,1,1,1,1,40.0,40.0,41.0,42.0,42.0,125.0,63.0,79.0,52.0,47.0
0,41,9.0,1,1180,3305.0,0,0,1,0,1,1,1,1,1,1,40.0,41.0,42.0,42.0,41.0,63.0,79.0,52.0,47.0,70.0
0,18,41.0,1,1905,1180.0,0,1,0,1,1,1,1,1,1,1,41.0,42.0,42.0,41.0,41.0,79.0,52.0,47.0,70.0,9.0
0,60,36.0,1,884,1260.0,1,0,1,1,0,1,1,1,1,1,42.0,42.0,41.0,41.0,41.0,52.0,47.0,70.0,9.0,18.0
0,36,83.0,1,1260,694.0,0,1,1,0,0,1,1,1,1,1,42.0,41.0,41.0,41.0,36.0,47.0,70.0,9.0,18.0,60.0
0,36,157.0,1,1260,350.0,1,1,0,0,1,1,1,1,1,1,41.0,41.0,41.0,36.0,36.0,70.0,9.0,18.0,60.0,83.0
0,6,36.0,1,4450,1260.0,1,0,0,1,1,1,1,1,1,1,41.0,41.0,36.0,36.0,36.0,9.0,18.0,60.0,83.0,157.0
0,158,38.0,3,359,1170.0,0,0,1,1,0,1,1,1,1,1,41.0,36.0,36.0,36.0,36.0,18.0,60.0,83.0,157.0,6.0
0,66,41.0,3,825,1090.0,0,1,1,0,0,1,1,1,1,3,36.0,36.0,36.0,36.0,38.0,60.0,83.0,157.0,6.0,158.0
0,36,40.0,1,1197,1065.0,1,1,0,0,0,1,1,1,3,3,36.0,36.0,36.0,38.0,41.0,83.0,157.0,6.0,158.0,66.0
0,80,40.0,2,729,1065.0,1,0,0,0,0,1,1,3,3,1,36.0,36.0,38.0,41.0,40.0,157.0,6.0,158.0,66.0,36.0
0,27,41.0,2,1525,1065.0,0,0,0,0,0,1,3,3,1,2,36.0,38.0,41.0,40.0,40.0,6.0,158.0,66.0,36.0,80.0
0,89,51.0,2,640,985.0,0,0,0,0,0,3,3,1,2,2,38.0,41.0,40.0,40.0,41.0,158.0,66.0,36.0,80.0,27.0
0,26,52.0,2,1525,985.0,0,0,0,0,0,3,1,2,2,2,41.0,40.0,40.0,41.0,51.0,66.0,36.0,80.0,27.0,89.0
0,52,46.0,2,950,1021.0,0,0,0,0,0,1,2,2,2,2,40.0,40.0,41.0,51.0,52.0,36.0,80.0,27.0,89.0,26.0
0,52,131.0,2,950,427.0,0,0,0,0,1,2,2,2,2,2,40.0,41.0,51.0,52.0,52.0,80.0,27.0,89.0,26.0,46.0
0,67,52.0,2,799,950.0,0,0,0,1,1,2,2,2,2,2,41.0,51.0,52.0,52.0,52.0,27.0,89.0,26.0,46.0,131.0
0,4,50.0,2,5980,975.0,0,0,1,1,0,2,2,2,2,2,51.0,52.0,52.0,52.0,52.0,89.0,26.0,46.0,131.0,67.0
0,83,50.0,2,686,975.0,0,1,1,0,0,2,2,2,2,2,52.0,52.0,52.0,52.0,50.0,26.0,46.0,131.0,67.0,4.0
0,64,158.0,2,805,361.0,1,1,0,0,0,2,2,2,2,2,52.0,52.0,52.0,50.0,50.0,46.0,131.0,67.0,4.0,83.0
0,15,64.0,2,2125,805.0,1,0,0,0,1,2,2,2,2,2,52.0,52.0,50.0,50.0,64.0,131.0,67.0,4.0,83.0,158.0
0,13,64.0,2,2415,805.0,0,0,0,1,0,2,2,2,2,2,52.0,50.0,50.0,64.0,64.0,67.0,4.0,83.0,158.0,15.0
0,38,85.0,2,1270,660.0,0,0,1,0,1,2,2,2,2,2,209.0,86.0,105.0,51.0,169.0,24.0,23.0,32.0,32.0,38.0
0,38,102.0,2,1270,564.0,0,1,0,1,1,2,2,2,2,2,86.0,105.0,51.0,169.0,38.0,23.0,32.0,32.0,38.0,85.0
0,38,21.0,2,1270,2095.0,1,0,1,1,1,2,2,2,2,2,105.0,51.0,169.0,38.0,38.0,32.0,32.0,38.0,85.0,102.0
0,8,38.0,2,3200,1270.0,0,1,1,1,1,2,2,2,2,2,51.0,169.0,38.0,38.0,38.0,32.0,38.0,85.0,102.0,21.0
0,25,407.0,2,1630,92.0,1,1,1,1,0,2,2,2,2,2,169.0,38.0,38.0,38.0,38.0,38.0,85.0,102.0,21.0,8.0
0,25,16.0,2,1630,2220.0,1,1,1,0,1,2,2,2,2,2,38.0,38.0,38.0,38.0,25.0,85.0,102.0,21.0,8.0,407.0
0,25,90.0,2,1630,640.0,1,1,0,1,1,2,2,2,2,2,38.0,38.0,38.0,25.0,25.0,102.0,21.0,8.0,407.0,16.0
0,6,25.0,2,4155,1630.0,1,0,1,1,1,2,2,2,2,2,38.0,38.0,25.0,25.0,25.0,21.0,8.0,407.0,16.0,90.0
0,22,365.0,1,1765,122.0,0,1,1,1,0,2,2,2,2,2,38.0,25.0,25.0,25.0,25.0,8.0,407.0,16.0,90.0,6.0
0,22,100.0,1,1765,606.0,1,1,1,0,1,2,2,2,2,1,25.0,25.0,25.0,25.0,22.0,407.0,16.0,90.0,6.0,365.0
0,3,22.0,1,4985,1765.0,1,1,0,1,1,2,2,2,1,1,25.0,25.0,25.0,22.0,22.0,16.0,90.0,6.0,365.0,100.0
0,24,94.0,1,1705,664.0,1,0,1,1,0,2,2,1,1,1,25.0,25.0,22.0,22.0,22.0,90.0,6.0,365.0,100.0,3.0
0,24,4.0,1,1705,4950.0,0,1,1,0,1,2,1,1,1,1,25.0,22.0,22.0,22.0,24.0,6.0,365.0,100.0,3.0,94.0
0,43,24.0,1,1128,1705.0,1,1,0,1,1,1,1,1,1,1,22.0,22.0,22.0,24.0,24.0,365.0,100.0,3.0,94.0,4.0
0,35,78.0,3,1255,719.0,1,0,1,1,0,1,1,1,1,1,22.0,22.0,24.0,24.0,24.0,100.0,3.0,94.0,4.0,43.0
0,35,46.0,3,1255,1087.0,0,1,1,0,1,1,1,1,1,3,22.0,24.0,24.0,24.0,35.0,3.0,94.0,4.0,43.0,78.0
0,35,19.0,3,1255,1715.0,1,1,0,1,1,1,1,1,3,3,24.0,24.0,24.0,35.0,35.0,94.0,4.0,43.0,78.0,46.0
0,35,17.0,3,1255,2030.0,1,0,1,1,1,1,1,3,3,3,24.0,24.0,35.0,35.0,35.0,4.0,43.0,78.0,46.0,19.0
0,2,35.0,3,8670,1255.0,0,1,1,1,1,1,3,3,3,3,24.0,35.0,35.0,35.0,35.0,43.0,78.0,46.0,19.0,17.0
0,31,84.0,3,1405,676.0,1,1,1,1,0,3,3,3,3,3,35.0,35.0,35.0,35.0,35.0,78.0,46.0,19.0,17.0,2.0
0,37,31.0,3,1190,1405.0,1,1,1,0,1,3,3,3,3,3,35.0,35.0,35.0,35.0,31.0,46.0,19.0,17.0,2.0,84.0
0,32,173.0,3,1430,328.0,1,1,0,1,0,3,3,3,3,3,35.0,35.0,35.0,31.0,31.0,19.0,17.0,2.0,84.0,37.0
0,32,56.0,3,1430,931.0,1,0,1,0,1,3,3,3,3,3,35.0,35.0,31.0,31.0,32.0,17.0,2.0,84.0,37.0,173.0
0,32,171.0,3,1430,338.0,0,1,0,1,1,3,3,3,3,3,35.0,31.0,31.0,32.0,32.0,2.0,84.0,37.0,173.0,56.0
0,32,103.0,3,1430,554.0,1,0,1,1,1,3,3,3,3,3,31.0,31.0,32.0,32.0,32.0,84.0,37.0,173.0,56.0,171.0
0,10,32.0,3,3045,1430.0,0,1,1,1,1,3,3,3,3,3,31.0,32.0,32.0,32.0,32.0,37.0,173.0,56.0,171.0,103.0
0,29,11.0,2,1360,3120.0,1,1,1,1,0,3,3,3,3,3,32.0,32.0,32.0,32.0,32.0,173.0,56.0,171.0,103.0,10.0
0,41,29.0,2,1065,1360.0,1,1,1,0,1,3,3,3,3,2,32.0,32.0,32.0,32.0,29.0,56.0,171.0,103.0,10.0,11.0
0,29,64.0,2,1395,850.0,1,1,0,1,0,3,3,3,2,2,32.0,32.0,32.0,29.0,29.0,171.0,103.0,10.0,11.0,41.0
0,29,60.0,2,1395,884.0,1,0,1,0,1,3,3,2,2,2,32.0,32.0,29.0,29.0,29.0,103.0,10.0,11.0,41.0,64.0
0,29,32.0,2,1395,1305.0,0,1,0,1,1,3,2,2,2,2,32.0,29.0,29.0,29.0,29.0,10.0,11.0,41.0,64.0,60.0
0,10,29.0,2,3445,1395.0,1,0,1,1,1,2,2,2,2,2,29.0,29.0,29.0,29.0,29.0,11.0,41.0,64.0,60.0,32.0
0,24,172.0,2,1575,330.0,0,1,1,1,0,2,2,2,2,2,29.0,29.0,29.0,29.0,29.0,41.0,64.0,60.0,32.0,10.0
0,24,40.0,2,1575,1080.0,1,1,1,0,1,2,2,2,2,2,29.0,29.0,29.0,29.0,24.0,64.0,60.0,32.0,10.0,172.0
0,24,101.0,2,1575,560.0,1,1,0,1,1,2,2,2,2,2,29.0,29.0,29.0,24.0,24.0,60.0,32.0,10.0,172.0,40.0
0,11,24.0,2,3200,1575.0,1,0,1,1,1,2,2,2,2,2,29.0,29.0,24.0,24.0,24.0,32.0,10.0,172.0,40.0,101.0
0,20,33.0,2,1755,1285.0,0,1,1,1,0,2,2,2,2,2,29.0,24.0,24.0,24.0,24.0,10.0,172.0,40.0,101.0,11.0
0,20,273.0,2,1755,188.0,1,1,1,0,1,2,2,2,2,2,24.0,24.0,24.0,24.0,20.0,172.0,40.0,101.0,11.0,33.0
0,32,20.0,2,1287,1755.0,1,1,0,1,1,2,2,2,2,2,24.0,24.0,24.0,20.0,20.0,40.0,101.0,11.0,33.0,273.0
0,78,20.0,2,701,1800.0,1,0,1,1,0,2,2,2,2,2,24.0,24.0,20.0,20.0,20.0,101.0,11.0,33.0,273.0,32.0
0,79,20.0,2,706,1810.0,0,1,1,0,0,2,2,2,2,2,24.0,20.0,20.0,20.0,20.0,11.0,33.0,273.0,32.0,78.0
0,426,22.0,2,88,1810.0,1,1,0,0,0,2,2,2,2,2,20.0,20.0,20.0,20.0,20.0,33.0,273.0,32.0,78.0,79.0
0,21,256.0,2,1810,210.0,1,0,0,0,0,2,2,2,2,2,20.0,20.0,20.0,20.0,22.0,273.0,32.0,78.0,79.0,426.0
0,3,21.0,2,6260,1810.0,0,0,0,0,1,2,2,2,2,2,20.0,20.0,20.0,22.0,21.0,32.0,78.0,79.0,426.0,256.0
0,18,164.0,2,1935,341.0,0,1,0,0,1,2,1,1,1,2,27.0,83.0,19.0,10.0,172.0,232.0,204.0,204.0,173.0,164.0
0,152,102.0,2,373,540.0,1,0,0,1,0,1,1,1,2,2,83.0,19.0,10.0,172.0,164.0,204.0,204.0,173.0,164.0,18.0
0,152,9.0,2,373,3490.0,0,0,1,0,1,1,1,2,2,2,19.0,10.0,172.0,164.0,152.0,204.0,173.0,164.0,18.0,102.0
0,46,152.0,2,1000,373.0,0,1,0,1,1,1,2,2,2,2,10.0,172.0,164.0,152.0,152.0,173.0,164.0,18.0,102.0,9.0
0,84,135.0,2,681,418.0,1,0,1,1,0,2,2,2,2,2,172.0,164.0,152.0,152.0,152.0,164.0,18.0,102.0,9.0,46.0
0,32,33.0,2,1373,1360.0,1,1,1,1,0,2,2,2,2,2,82.0,35.0,48.0,64.0,46.0,39.0,39.0,39.0,39.0,39.0
0,32,123.0,2,1373,474.0,1,1,1,0,1,2,2,2,2,2,35.0,48.0,64.0,46.0,32.0,39.0,39.0,39.0,39.0,33.0
0,3,32.0,2,4990,1373.0,1,1,0,1,1,2,2,2,2,2,48.0,64.0,46.0,32.0,32.0,39.0,39.0,39.0,33.0,123.0
0,36,69.0,2,1310,755.0,1,0,1,1,0,2,2,2,2,2,64.0,46.0,32.0,32.0,32.0,39.0,39.0,33.0,123.0,3.0
0,36,91.0,2,1310,605.0,0,1,1,0,1,2,2,2,2,2,46.0,32.0,32.0,32.0,36.0,39.0,33.0,123.0,3.0,69.0
0,19,36.0,2,2050,1310.0,1,1,0,1,1,2,2,2,2,2,32.0,32.0,32.0,36.0,36.0,33.0,123.0,3.0,69.0,91.0
0,34,16.0,2,1355,2335.0,1,0,1,1,0,2,2,2,2,2,32.0,32.0,36.0,36.0,36.0,123.0,3.0,69.0,91.0,19.0
0,34,29.0,2,1355,1490.0,0,1,1,0,1,2,2,2,2,2,32.0,36.0,36.0,36.0,34.0,3.0,69.0,91.0,19.0,16.0
0,5,34.0,2,4425,1355.0,1,1,0,1,1,2,2,2,2,2,36.0,36.0,36.0,34.0,34.0,69.0,91.0,19.0,16.0,29.0
0,39,32.0,2,1280,1433.0,1,0,1,1,0,2,2,2,2,2,36.0,36.0,34.0,34.0,34.0,91.0,19.0,16.0,29.0,5.0
0,74,31.0,2,714,1433.0,0,1,1,0,0,2,2,2,2,2,36.0,34.0,34.0,34.0,32.0,19.0,16.0,29.0,5.0,39.0
0,77,34.0,2,687,1393.0,1,1,0,0,0,2,2,2,2,2,34.0,34.0,34.0,32.0,31.0,16.0,29.0,5.0,39.0,74.0
0,33,44.0,1,1378,1120.0,1,0,0,0,0,2,2,2,2,2,34.0,34.0,32.0,31.0,34.0,29.0,5.0,39.0,74.0,77.0
0,7,33.0,1,3665,1378.0,0,0,0,0,1,2,2,2,2,1,34.0,32.0,31.0,34.0,33.0,5.0,39.0,74.0,77.0,44.0
0,35,144.0,3,1211,401.0,0,0,0,1,0,2,2,2,1,1,32.0,31.0,34.0,33.0,33.0,39.0,74.0,77.0,44.0,7.0
0,38,35.0,3,1110,1211.0,0,0,1,0,1,2,2,1,1,3,31.0,34.0,33.0,33.0,35.0,74.0,77.0,44.0,7.0,144.0
0,84,46.0,1,687,1000.0,0,1,0,1,0,2,1,1,3,3,34.0,33.0,33.0,35.0,35.0,77.0,44.0,7.0,144.0,38.0
0,46,256.0,2,1000,216.0,1,0,1,0,0,1,1,3,3,1,33.0,33.0,35.0,35.0,46.0,44.0,7.0,144.0,38.0,84.0
0,46,152.0,2,1000,373.0,0,1,0,0,1,1,3,3,1,2,33.0,35.0,35.0,46.0,46.0,7.0,144.0,38.0,84.0,256.0
0,46,85.0,2,1000,683.0,1,0,0,1,1,3,3,1,2,2,35.0,35.0,46.0,46.0,46.0,144.0,38.0,84.0,256.0,152.0
0,72,46.0,2,803,1000.0,0,0,1,1,1,3,1,2,2,2,35.0,46.0,46.0,46.0,46.0,38.0,84.0,256.0,152.0,85.0
0,87,37.0,2,688,1180.0,0,1,1,1,0,1,2,2,2,2,46.0,46.0,46.0,46.0,46.0,84.0,256.0,152.0,85.0,72.0
0,23,37.0,2,1710,1180.0,1,1,1,0,0,2,2,2,2,2,46.0,46.0,46.0,46.0,37.0,256.0,152.0,85.0,72.0,87.0
0,85,37.0,2,656,1145.0,1,1,0,0,0,2,2,2,2,2,46.0,46.0,46.0,37.0,37.0,152.0,85.0,72.0,87.0,23.0
0,46,38.0,2,1040,1145.0,1,0,0,0,0,2,2,2,2,2,46.0,46.0,37.0,37.0,37.0,85.0,72.0,87.0,23.0,85.0
0,50,69.0,2,980,795.0,0,0,0,0,0,2,2,2,2,2,46.0,37.0,37.0,37.0,38.0,72.0,87.0,23.0,85.0,46.0
0,68,43.0,2,795,1056.0,0,0,0,0,0,2,2,2,2,2,37.0,37.0,37.0,38.0,69.0,87.0,23.0,85.0,46.0,50.0
0,13,68.0,2,2225,795.0,0,0,0,0,1,2,2,2,2,2,37.0,37.0,38.0,69.0,68.0,23.0,85.0,46.0,50.0,43.0
0,28,73.0,2,1570,750.0,0,0,0,1,0,2,2,2,2,2,37.0,38.0,69.0,68.0,68.0,85.0,46.0,50.0,43.0,13.0
0,37,78.0,2,1170,715.0,0,0,1,0,0,2,2,2,2,2,38.0,69.0,68.0,68.0,73.0,46.0,50.0,43.0,13.0,28.0
0,76,62.0,2,715,837.0,0,1,0,0,0,2,2,2,2,2,69.0,68.0,68.0,73.0,78.0,50.0,43.0,13.0,28.0,37.0
0,71,76.0,2,750,715.0,1,0,0,0,1,2,2,2,2,2,68.0,68.0,73.0,78.0,76.0,43.0,13.0,28.0,37.0,62.0
0,23,120.0,1,1810,467.0,0,1,0,1,0,2,2,2,1,1,43.0,134.0,26.0,119.0,43.0,137.0,138.0,138.0,122.0,122.0
0,193,86.0,1,299,680.0,1,0,1,0,0,2,2,1,1,1,134.0,26.0,119.0,43.0,120.0,138.0,138.0,122.0,122.0,23.0
0,14,193.0,1,2175,299.0,0,1,0,0,1,2,1,1,1,1,26.0,119.0,43.0,120.0,193.0,138.0,122.0,122.0,23.0,86.0
0,157,91.0,1,350,669.0,1,0,0,1,0,1,1,1,1,1,119.0,43.0,120.0,193.0,193.0,122.0,122.0,23.0,86.0,14.0
0,36,157.0,1,1260,350.0,0,0,1,0,1,1,1,1,1,1,43.0,120.0,193.0,193.0,157.0,122.0,23.0,86.0,14.0,91.0
0,147,90.0,1,382,654.0,0,1,0,1,0,1,1,1,1,1,120.0,193.0,193.0,157.0,157.0,23.0,86.0,14.0,91.0,36.0
0,147,39.0,1,382,1095.0,1,0,1,0,1,1,1,1,1,1,193.0,193.0,157.0,157.0,147.0,86.0,14.0,91.0,36.0,90.0
0,29,147.0,1,1465,382.0,0,1,0,1,1,1,1,1,1,1,193.0,157.0,157.0,147.0,147.0,14.0,91.0,36.0,90.0,39.0
0,12,141.0,1,2470,419.0,1,0,1,1,0,1,1,1,1,1,157.0,157.0,147.0,147.0,147.0,91.0,36.0,90.0,39.0,29.0
0,66,143.0,2,825,401.0,0,1,1,0,0,1,1,1,1,1,157.0,147.0,147.0,147.0,141.0,36.0,90.0,39.0,29.0,12.0
0,97,5.0,2,583,4060.0,0,0,1,1,1,2,2,2,2,2,89.0,62.0,84.0,8.0,94.0,96.0,96.0,97.0,97.0,97.0
0,58,97.0,2,857,583.0,0,1,1,1,1,2,2,2,2,2,62.0,84.0,8.0,94.0,97.0,96.0,97.0,97.0,97.0,5.0
0,60,72.0,1,860,728.0,1,1,1,1,0,2,2,2,2,2,84.0,8.0,94.0,97.0,97.0,97.0,97.0,97.0,5.0,58.0
0,21,60.0,1,1850,860.0,1,1,1,0,1,2,2,2,2,1,8.0,94.0,97.0,97.0,60.0,97.0,97.0,5.0,58.0,72.0
0,106,58.0,1,531,893.0,1,1,0,1,0,2,2,2,1,1,94.0,97.0,97.0,60.0,60.0,97.0,5.0,58.0,72.0,21.0
0,59,83.0,2,893,666.0,1,0,1,0,0,2,2,1,1,1,97.0,97.0,60.0,60.0,58.0,5.0,58.0,72.0,21.0,106.0
0,33,59.0,2,1325,893.0,0,1,0,0,1,2,1,1,1,2,97.0,60.0,60.0,58.0,59.0,58.0,72.0,21.0,106.0,83.0
0,69,58.0,2,779,903.0,1,0,0,1,0,1,1,1,2,2,60.0,60.0,58.0,59.0,59.0,72.0,21.0,106.0,83.0,33.0
0,56,128.0,1,898,433.0,0,0,1,0,0,1,1,2,2,2,60.0,58.0,59.0,59.0,58.0,21.0,106.0,83.0,33.0,69.0
0,56,87.0,1,898,650.0,0,1,0,0,1,1,2,2,2,1,58.0,59.0,59.0,58.0,56.0,106.0,83.0,33.0,69.0,128.0
0,56,63.0,1,898,830.0,1,0,0,1,1,2,2,2,1,1,59.0,59.0,58.0,56.0,56.0,83.0,33.0,69.0,128.0,87.0
0,56,88.0,1,898,645.0,0,0,1,1,1,2,2,1,1,1,59.0,58.0,56.0,56.0,56.0,33.0,69.0,128.0,87.0,63.0
0,51,56.0,1,975,898.0,0,1,1,1,1,2,1,1,1,1,58.0,56.0,56.0,56.0,56.0,69.0,128.0,87.0,63.0,88.0
0,40,47.0,1,1230,1033.0,1,1,1,1,0,1,1,1,1,1,56.0,56.0,56.0,56.0,56.0,128.0,87.0,63.0,88.0,51.0
0,88,49.0,1,673,993.0,1,1,1,0,0,1,1,1,1,1,56.0,56.0,56.0,56.0,47.0,87.0,63.0,88.0,51.0,40.0
0,64,51.0,1,823,993.0,1,1,0,0,0,1,1,1,1,1,56.0,56.0,56.0,47.0,49.0,63.0,88.0,51.0,40.0,88.0
0,43,58.0,1,1128,928.0,1,0,0,0,0,1,1,1,1,1,56.0,56.0,47.0,49.0,51.0,88.0,51.0,40.0,88.0,64.0
0,55,412.0,1,923,96.0,0,0,0,0,0,1,1,1,1,1,56.0,47.0,49.0,51.0,58.0,51.0,40.0,88.0,64.0,43.0
0,55,82.0,1,923,697.0,0,0,0,0,1,1,1,1,1,1,47.0,49.0,51.0,58.0,55.0,40.0,88.0,64.0,43.0,412.0
0,19,55.0,1,1895,923.0,0,0,0,1,1,1,1,1,1,1,49.0,51.0,58.0,55.0,55.0,88.0,64.0,43.0,412.0,82.0
0,188,54.0,1,315,953.0,0,0,1,1,0,1,1,1,1,1,51.0,58.0,55.0,55.0,55.0,64.0,43.0,412.0,82.0,19.0
0,21,57.0,3,1715,923.0,0,1,1,0,0,1,1,1,1,1,58.0,55.0,55.0,55.0,54.0,43.0,412.0,82.0,19.0,188.0
0,61,104.0,2,872,540.0,1,1,0,0,0,1,1,1,1,3,55.0,55.0,55.0,54.0,57.0,412.0,82.0,19.0,188.0,21.0
0,243,61.0,2,232,872.0,1,0,0,0,1,1,1,1,3,2,55.0,55.0,54.0,57.0,61.0,82.0,19.0,188.0,21.0,104.0
0,61,102.0,2,876,552.0,0,0,0,1,0,1,1,3,2,2,55.0,54.0,57.0,61.0,61.0,19.0,188.0,21.0,104.0,243.0
0,6,61.0,2,4445,876.0,0,0,1,0,1,1,3,2,2,2,54.0,57.0,61.0,61.0,61.0,188.0,21.0,104.0,243.0,102.0
0,87,55.0,2,676,911.0,0,1,0,1,0,3,2,2,2,2,57.0,61.0,61.0,61.0,61.0,21.0,104.0,243.0,102.0,6.0
0,8,59.0,2,3755,862.0,1,0,1,0,0,2,2,2,2,2,61.0,61.0,61.0,61.0,55.0,104.0,243.0,102.0,6.0,87.0
0,62,22.0,2,838,1780.0,0,1,0,0,0,2,2,2,2,2,61.0,61.0,61.0,55.0,59.0,243.0,102.0,6.0,87.0,8.0
0,62,193.0,2,838,281.0,1,0,0,0,1,2,2,2,2,2,61.0,61.0,55.0,59.0,62.0,102.0,6.0,87.0,8.0,22.0
0,10,62.0,2,3290,838.0,0,0,0,1,1,2,2,2,2,2,61.0,55.0,59.0,62.0,62.0,6.0,87.0,8.0,22.0,193.0
0,1,26.0,2,10600,1675.0,0,0,1,1,1,2,2,2,2,2,169.0,36.0,75.0,138.0,37.0,26.0,26.0,26.0,26.0,26.0
0,24,418.0,1,1810,91.0,0,1,1,1,0,2,2,2,2,2,36.0,75.0,138.0,37.0,26.0,26.0,26.0,26.0,26.0,1.0
0,24,137.0,1,1810,431.0,1,1,1,0,1,2,2,2,2,1,75.0,138.0,37.0,26.0,24.0,26.0,26.0,26.0,1.0,418.0
0,51,24.0,1,968,1810.0,1,1,0,1,1,2,2,2,1,1,138.0,37.0,26.0,24.0,24.0,26.0,26.0,1.0,418.0,137.0
0,23,120.0,1,1810,467.0,1,0,1,1,0,2,2,1,1,1,37.0,26.0,24.0,24.0,24.0,26.0,1.0,418.0,137.0,51.0
0,23,63.0,1,1810,825.0,0,1,1,0,1,2,1,1,1,1,26.0,24.0,24.0,24.0,23.0,1.0,418.0,137.0,51.0,120.0
0,23,39.0,1,1810,1265.0,1,1,0,1,1,1,1,1,1,1,24.0,24.0,24.0,23.0,23.0,418.0,137.0,51.0,120.0,63.0
0,23,94.0,1,1810,596.0,1,0,1,1,1,1,1,1,1,1,24.0,24.0,23.0,23.0,23.0,137.0,51.0,120.0,63.0,39.0
0,23,40.0,1,1810,1260.0,0,1,1,1,1,1,1,1,1,1,24.0,23.0,23.0,23.0,23.0,51.0,120.0,63.0,39.0,94.0
0,18,27.0,2,2220,1540.0,1,1,1,1,1,1,1,1,1,1,23.0,23.0,23.0,23.0,23.0,120.0,63.0,39.0,94.0,40.0
0,60,18.0,2,875,2220.0,1,1,1,1,1,1,1,1,1,2,23.0,23.0,23.0,23.0,18.0,63.0,39.0,94.0,40.0,27.0
0,102,17.0,2,564,2220.0,1,1,1,1,0,1,1,1,2,2,23.0,23.0,23.0,18.0,18.0,39.0,94.0,40.0,27.0,60.0
0,16,65.0,2,2220,830.0,1,1,1,0,0,1,1,2,2,2,23.0,23.0,18.0,18.0,17.0,94.0,40.0,27.0,60.0,102.0
0,25,16.0,2,1630,2220.0,1,1,0,0,1,1,2,2,2,2,23.0,18.0,18.0,17.0,16.0,40.0,27.0,60.0,102.0,65.0
0,15,60.0,1,2220,858.0,1,0,0,1,0,2,2,2,2,2,18.0,18.0,17.0,16.0,16.0,27.0,60.0,102.0,65.0,25.0
0,34,15.0,1,1340,2220.0,0,0,1,0,1,2,2,2,2,1,18.0,17.0,16.0,16.0,15.0,60.0,102.0,65.0,25.0,60.0
0,63,17.0,1,822,2130.0,0,1,0,1,0,2,2,2,1,1,17.0,16.0,16.0,15.0,15.0,102.0,65.0,25.0,60.0,34.0
0,73,16.0,1,739,2130.0,1,0,1,0,0,2,2,1,1,1,16.0,16.0,15.0,15.0,17.0,65.0,25.0,60.0,34.0,63.0
0,16,27.0,1,2085,1585.0,0,1,0,0,0,2,1,1,1,1,16.0,15.0,15.0,17.0,16.0,25.0,60.0,34.0,63.0,73.0
0,16,30.0,1,2085,1420.0,1,0,0,0,1,1,1,1,1,1,15.0,15.0,17.0,16.0,16.0,60.0,34.0,63.0,73.0,27.0
0,1,16.0,1,8770,2085.0,0,0,0,1,1,1,1,1,1,1,15.0,17.0,16.0,16.0,16.0,34.0,63.0,73.0,27.0,30.0
0,15,62.0,1,2130,859.0,0,0,1,1,0,1,1,1,1,1,17.0,16.0,16.0,16.0,16.0,63.0,73.0,27.0,30.0,1.0
